match_id,set_no,game_no,point_no,player1,player2,elapsed_time,p1_distance_run,p2_distance_run,p1_sets,p2_sets,p1_games,p2_games,p1_points_won,p2_points_won,set_victor,game_victor,point_victor,p1_score,p2_score,server,serve_no,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed
2023-wimbledon-1502,3,1,113,Daniil Medvedev,Christopher Eubanks,1:14:16,10.261,10.982,1,1,0,0,54,59,0,2,2,30,40,1,1,2,126,W,CTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2023-wimbledon-1502,3,2,114,Daniil Medvedev,Christopher Eubanks,1:15:09,8.122,8.662,1,1,0,1,54,60,0,0,2,0,0,2,1,3,122,C,NCTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,2,115,Daniil Medvedev,Christopher Eubanks,1:15:33,9.009,8.551,1,1,0,1,54,61,0,0,2,0,15,2,1,1,123,C,NCTL,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,2,116,Daniil Medvedev,Christopher Eubanks,1:15:56,1.714,7.768,1,1,0,1,54,62,0,0,2,0,30,2,1,1,114,W,CTL,D,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,2,117,Daniil Medvedev,Christopher Eubanks,1:16:20,6.958,5.89,1,1,0,1,54,63,0,2,2,0,40,2,1,1,122,C,NCTL,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,3,118,Daniil Medvedev,Christopher Eubanks,1:16:47,1.045,1.872,1,1,0,2,55,63,0,0,1,0,0,1,2,1,110,W,NCTL,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,3,119,Daniil Medvedev,Christopher Eubanks,1:17:19,6.816,9.053,1,1,0,2,56,63,0,0,1,15,0,1,1,3,119,W,NCTL,D,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,3,120,Daniil Medvedev,Christopher Eubanks,1:17:38,2.406,2.555,1,1,0,2,57,63,0,0,1,30,0,1,2,1,114,BC,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,3,121,Daniil Medvedev,Christopher Eubanks,1:18:00,0.775,1.058,1,1,0,2,58,63,0,1,1,40,0,1,1,1,115,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,4,122,Daniil Medvedev,Christopher Eubanks,1:19:47,17.037,15.482,1,1,1,2,58,64,0,0,2,0,0,2,1,3,124,BC,CTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,4,123,Daniil Medvedev,Christopher Eubanks,1:20:08,2.506,6.312,1,1,1,2,59,64,0,0,1,0,15,2,1,2,119,BC,NCTL,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,4,124,Daniil Medvedev,Christopher Eubanks,1:20:38,1.197,1.609,1,1,1,2,59,65,0,0,2,15,15,2,1,1,122,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,4,125,Daniil Medvedev,Christopher Eubanks,1:20:58,1.091,3.409,1,1,1,2,59,66,0,0,2,15,30,2,1,1,120,W,CTL,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,4,126,Daniil Medvedev,Christopher Eubanks,1:21:43,4.871,6.64,1,1,1,2,59,67,0,2,2,15,40,2,2,1,120,BC,CTL,D,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,5,127,Daniil Medvedev,Christopher Eubanks,1:22:32,0.921,0.81,1,1,1,3,60,67,0,0,1,0,0,1,1,1,121,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,5,128,Daniil Medvedev,Christopher Eubanks,1:22:48,10.534,14.398,1,1,1,3,61,67,0,0,1,15,0,1,2,1,99,W,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,5,129,Daniil Medvedev,Christopher Eubanks,1:23:10,0.716,1.019,1,1,1,3,62,67,0,0,1,30,0,1,1,1,121,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,5,130,Daniil Medvedev,Christopher Eubanks,1:23:24,24.536,13.467,1,1,1,3,63,67,0,1,1,40,0,1,1,1,118,W,NCTL,D,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1502,3,6,131,Daniil Medvedev,Christopher Eubanks,1:25:20,12.392,8.5,1,1,2,3,63,68,0,0,2,0,0,2,1,3,113,W,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,6,132,Daniil Medvedev,Christopher Eubanks,1:25:50,14.225,14.268,1,1,2,3,64,68,0,0,1,0,15,2,1,4,120,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,6,133,Daniil Medvedev,Christopher Eubanks,1:26:24,9.027,12.349,1,1,2,3,64,69,0,0,2,15,15,2,1,1,124,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,6,134,Daniil Medvedev,Christopher Eubanks,1:26:50,16.478,10.66,1,1,2,3,64,70,0,0,2,15,30,2,1,3,124,W,CTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,6,135,Daniil Medvedev,Christopher Eubanks,1:27:23,18.357,14.419,1,1,2,3,64,71,0,2,2,15,40,2,1,3,114,W,CTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,7,136,Daniil Medvedev,Christopher Eubanks,1:27:51,4.291,7.231,1,1,2,4,64,72,0,0,2,0,0,1,1,2,109,W,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,7,137,Daniil Medvedev,Christopher Eubanks,1:28:23,1.634,3.882,1,1,2,4,65,72,0,0,1,0,15,1,2,1,111,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,7,138,Daniil Medvedev,Christopher Eubanks,1:28:56,15.378,17.567,1,1,2,4,66,72,0,0,1,15,15,1,2,3,101,C,NCTL,D,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,7,139,Daniil Medvedev,Christopher Eubanks,1:29:27,0.763,1.039,1,1,2,4,67,72,0,0,1,30,15,1,1,1,120,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,7,140,Daniil Medvedev,Christopher Eubanks,1:29:46,0.823,1.116,1,1,2,4,68,72,0,1,1,40,15,1,1,1,116,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,8,141,Daniil Medvedev,Christopher Eubanks,1:31:26,11.08,11.755,1,1,3,4,68,73,0,0,2,0,0,2,1,3,125,C,NCTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,8,142,Daniil Medvedev,Christopher Eubanks,1:31:54,6.65,6.165,1,1,3,4,68,74,0,0,2,0,15,2,1,1,124,BW,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,8,143,Daniil Medvedev,Christopher Eubanks,1:32:19,15.438,12.289,1,1,3,4,68,75,0,0,2,0,30,2,2,3,112,BC,NCTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,8,144,Daniil Medvedev,Christopher Eubanks,1:34:02,10.039,7.645,1,1,3,4,69,75,0,0,1,0,40,2,1,2,120,BC,NCTL,ND,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,8,145,Daniil Medvedev,Christopher Eubanks,1:34:28,14.365,13.652,1,1,3,4,69,76,0,2,2,15,40,2,1,3,113,W,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,9,146,Daniil Medvedev,Christopher Eubanks,1:35:23,0,0,1,1,3,5,69,77,0,0,2,0,0,1,1,2,118,NA,NA,NA,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,9,147,Daniil Medvedev,Christopher Eubanks,1:35:40,9.378,16.434,1,1,3,5,69,78,0,0,2,0,15,1,2,2,96,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,9,148,Daniil Medvedev,Christopher Eubanks,1:36:12,0.871,1.062,1,1,3,5,70,78,0,0,1,0,30,1,1,1,124,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,9,149,Daniil Medvedev,Christopher Eubanks,1:36:32,1.322,1.887,1,1,3,5,71,78,0,0,1,15,30,1,1,1,123,BW,NCTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,9,150,Daniil Medvedev,Christopher Eubanks,1:36:48,2.903,4.189,1,1,3,5,72,78,0,0,1,30,30,1,1,1,121,BW,NCTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,9,151,Daniil Medvedev,Christopher Eubanks,1:37:04,1.193,1.868,1,1,3,5,73,78,0,1,1,40,30,1,2,1,102,BW,NCTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,10,152,Daniil Medvedev,Christopher Eubanks,1:38:47,9.011,5.753,1,1,4,5,73,79,0,0,2,0,0,2,2,3,111,B,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,10,153,Daniil Medvedev,Christopher Eubanks,1:39:21,10.294,8.139,1,1,4,5,74,79,0,0,1,0,15,2,2,2,116,C,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,10,154,Daniil Medvedev,Christopher Eubanks,1:39:56,14.455,13.513,1,1,4,5,75,79,0,0,1,15,15,2,1,4,118,C,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,10,155,Daniil Medvedev,Christopher Eubanks,1:40:32,9.703,7.693,1,1,4,5,75,80,0,0,2,30,15,2,1,3,122,C,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,3,10,156,Daniil Medvedev,Christopher Eubanks,1:41:03,16.68,16.041,1,1,4,5,75,81,0,0,2,30,30,2,2,3,110,BC,NCTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,3,10,157,Daniil Medvedev,Christopher Eubanks,1:41:45,0.783,1.265,1,1,4,5,75,82,2,2,2,30,40,2,1,1,121,W,CTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,1,158,Daniil Medvedev,Christopher Eubanks,1:44:41,0.827,1.294,1,2,0,0,76,82,0,0,1,0,0,1,1,1,111,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,1,159,Daniil Medvedev,Christopher Eubanks,1:44:56,0.94,0.986,1,2,0,0,77,82,0,0,1,15,0,1,1,1,121,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,1,160,Daniil Medvedev,Christopher Eubanks,1:45:11,7.81,13.866,1,2,0,0,78,82,0,0,1,30,0,1,1,3,117,BW,NCTL,D,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,1,161,Daniil Medvedev,Christopher Eubanks,1:45:29,0.758,1.084,1,2,0,0,79,82,0,1,1,40,0,1,1,1,120,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,162,Daniil Medvedev,Christopher Eubanks,1:46:12,16.545,24.562,1,2,1,0,80,82,0,0,1,0,0,2,2,4,119,BC,NCTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,163,Daniil Medvedev,Christopher Eubanks,1:46:53,23.422,24.27,1,2,1,0,80,83,0,0,2,15,0,2,1,7,121,C,NCTL,ND,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,2,164,Daniil Medvedev,Christopher Eubanks,1:47:31,2.248,2.84,1,2,1,0,81,83,0,0,1,15,15,2,2,0,NA,BC,NCTL,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,165,Daniil Medvedev,Christopher Eubanks,1:48:27,0.665,0.857,1,2,1,0,81,84,0,0,2,30,15,2,1,1,125,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,166,Daniil Medvedev,Christopher Eubanks,1:48:54,6.96,4.681,1,2,1,0,82,84,0,0,1,30,30,2,1,2,118,W,CTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,167,Daniil Medvedev,Christopher Eubanks,1:49:26,0.704,0.967,1,2,1,0,82,85,0,0,2,40,30,2,1,1,124,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-wimbledon-1502,4,2,168,Daniil Medvedev,Christopher Eubanks,1:49:53,26.428,27.397,1,2,1,0,83,85,0,0,1,40,40,2,1,6,126,C,CTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,169,Daniil Medvedev,Christopher Eubanks,1:50:31,0.533,0.688,1,2,1,0,83,86,0,0,2,AD,40,2,1,1,123,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-wimbledon-1502,4,2,170,Daniil Medvedev,Christopher Eubanks,1:50:58,14.901,13.048,1,2,1,0,83,87,0,0,2,40,40,2,2,5,108,B,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,171,Daniil Medvedev,Christopher Eubanks,1:51:38,9.885,14.164,1,2,1,0,84,87,0,0,1,40,AD,2,2,2,116,B,NCTL,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,172,Daniil Medvedev,Christopher Eubanks,1:52:26,7.056,5.894,1,2,1,0,84,88,0,0,2,40,40,2,1,1,129,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,2,173,Daniil Medvedev,Christopher Eubanks,1:52:51,5.77,5.262,1,2,1,0,84,89,0,2,2,40,AD,2,2,1,116,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,3,174,Daniil Medvedev,Christopher Eubanks,1:53:30,0.87,0.815,1,2,1,1,85,89,0,0,1,0,0,1,1,1,125,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,3,175,Daniil Medvedev,Christopher Eubanks,1:53:46,1.669,3.425,1,2,1,1,86,89,0,0,1,15,0,1,1,1,122,C,CTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,3,176,Daniil Medvedev,Christopher Eubanks,1:54:01,7.365,10.372,1,2,1,1,87,89,0,0,1,30,0,1,2,3,108,B,NCTL,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,3,177,Daniil Medvedev,Christopher Eubanks,1:54:28,6.896,9.557,1,2,1,1,88,89,0,1,1,40,0,1,1,1,123,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,4,178,Daniil Medvedev,Christopher Eubanks,1:56:13,9.576,10.699,1,2,2,1,89,89,0,0,1,0,0,2,1,2,114,BW,NCTL,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,4,179,Daniil Medvedev,Christopher Eubanks,1:56:38,29.287,20.783,1,2,2,1,90,89,0,0,1,15,0,2,1,4,121,W,NCTL,D,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,4,180,Daniil Medvedev,Christopher Eubanks,1:57:23,9.897,10.745,1,2,2,1,90,90,0,0,2,30,0,2,1,1,126,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,4,181,Daniil Medvedev,Christopher Eubanks,1:57:51,15.483,13.97,1,2,2,1,90,91,0,0,2,30,15,2,1,3,121,W,CTL,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,4,182,Daniil Medvedev,Christopher Eubanks,1:58:24,16.084,17.234,1,2,2,1,90,92,0,0,2,30,30,2,1,5,127,B,CTL,ND,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,4,183,Daniil Medvedev,Christopher Eubanks,1:58:59,19.407,14.699,1,2,2,1,90,93,0,2,2,30,40,2,1,5,118,C,NCTL,ND,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,5,184,Daniil Medvedev,Christopher Eubanks,1:59:34,1.008,1.376,1,2,2,2,91,93,0,0,1,0,0,1,1,1,123,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,5,185,Daniil Medvedev,Christopher Eubanks,1:59:49,20.804,29.481,1,2,2,2,91,94,0,0,2,15,0,1,1,6,123,C,NCTL,D,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,5,186,Daniil Medvedev,Christopher Eubanks,2:00:17,8.267,10.727,1,2,2,2,92,94,0,0,1,15,15,1,2,3,104,BC,CTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,5,187,Daniil Medvedev,Christopher Eubanks,2:00:44,0.578,1.129,1,2,2,2,93,94,0,0,1,30,15,1,1,1,120,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,5,188,Daniil Medvedev,Christopher Eubanks,2:01:00,0.688,1.142,1,2,2,2,94,94,0,1,1,40,15,1,1,1,124,C,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,6,189,Daniil Medvedev,Christopher Eubanks,2:02:40,32.839,30.663,1,2,3,2,94,95,0,0,2,0,0,2,1,9,115,BW,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,6,190,Daniil Medvedev,Christopher Eubanks,2:03:20,3.49,5.746,1,2,3,2,94,96,0,0,2,0,15,2,1,1,121,W,CTL,ND,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,6,191,Daniil Medvedev,Christopher Eubanks,2:03:49,6.97,5.865,1,2,3,2,94,97,0,0,2,0,30,2,1,3,128,B,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,6,192,Daniil Medvedev,Christopher Eubanks,2:04:12,7.669,7.818,1,2,3,2,94,98,0,2,2,0,40,2,2,1,126,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,7,193,Daniil Medvedev,Christopher Eubanks,2:04:57,15.891,21.875,1,2,3,3,95,98,0,0,1,0,0,1,2,5,109,BW,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,7,194,Daniil Medvedev,Christopher Eubanks,2:05:29,18.255,25.203,1,2,3,3,96,98,0,0,1,15,0,1,1,5,117,W,CTL,ND,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,7,195,Daniil Medvedev,Christopher Eubanks,2:05:54,0.876,0.82,1,2,3,3,97,98,0,0,1,30,0,1,1,1,123,C,NCTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,7,196,Daniil Medvedev,Christopher Eubanks,2:06:10,1.236,2.269,1,2,3,3,98,98,0,1,1,40,0,1,2,1,122,BC,NCTL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,8,197,Daniil Medvedev,Christopher Eubanks,2:07:55,0.679,1.237,1,2,4,3,98,99,0,0,2,0,0,2,1,1,126,C,NCTL,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,8,198,Daniil Medvedev,Christopher Eubanks,2:08:14,3.376,3.008,1,2,4,3,99,99,0,0,1,0,15,2,2,0,NA,BW,CTL,ND,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,8,199,Daniil Medvedev,Christopher Eubanks,2:08:50,6.638,5.48,1,2,4,3,99,100,0,0,2,15,15,2,1,1,124,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,8,200,Daniil Medvedev,Christopher Eubanks,2:09:10,7.572,10.607,1,2,4,3,99,101,0,0,2,15,30,2,1,3,120,W,CTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,8,201,Daniil Medvedev,Christopher Eubanks,2:09:39,4.546,4.89,1,2,4,3,100,101,0,0,1,15,40,2,2,0,NA,BC,CTL,D,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,8,202,Daniil Medvedev,Christopher Eubanks,2:10:18,29.214,16.999,1,2,4,3,100,102,0,2,2,30,40,2,1,3,120,C,CTL,ND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,9,203,Daniil Medvedev,Christopher Eubanks,2:10:51,6.318,7.695,1,2,4,4,101,102,0,0,1,0,0,1,1,1,124,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,9,204,Daniil Medvedev,Christopher Eubanks,2:11:08,7.091,10.05,1,2,4,4,102,102,0,0,1,15,0,1,1,3,123,W,CTL,ND,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,9,205,Daniil Medvedev,Christopher Eubanks,2:11:25,0.559,1.254,1,2,4,4,103,102,0,0,1,30,0,1,1,1,113,W,CTL,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,9,206,Daniil Medvedev,Christopher Eubanks,2:11:41,19.056,19.751,1,2,4,4,104,102,0,1,1,40,0,1,1,5,125,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,10,207,Daniil Medvedev,Christopher Eubanks,2:13:32,7.543,7.129,1,2,5,4,105,102,0,0,1,0,0,2,1,2,127,C,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,10,208,Daniil Medvedev,Christopher Eubanks,2:14:01,6.521,10.471,1,2,5,4,105,103,0,0,2,15,0,2,1,3,118,C,NCTL,NA,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,10,209,Daniil Medvedev,Christopher Eubanks,2:14:33,8.142,8.625,1,2,5,4,105,104,0,0,2,15,15,2,1,3,124,C,NCTL,ND,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,10,210,Daniil Medvedev,Christopher Eubanks,2:15:03,8.962,11.947,1,2,5,4,105,105,0,0,2,15,30,2,1,3,120,W,NCTL,NA,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,10,211,Daniil Medvedev,Christopher Eubanks,2:15:28,5.244,6.741,1,2,5,4,105,106,0,2,2,15,40,2,1,1,113,W,CTL,D,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1502,4,11,212,Daniil Medvedev,Christopher Eubanks,2:15:58,6.369,8.12,1,2,5,5,106,106,0,0,1,0,0,1,1,3,120,BW,NCTL,ND,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,11,213,Daniil Medvedev,Christopher Eubanks,2:16:16,3.654,6.703,1,2,5,5,107,106,0,0,1,15,0,1,1,1,124,C,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,11,214,Daniil Medvedev,Christopher Eubanks,2:16:49,32.58,29.498,1,2,5,5,108,106,0,0,1,30,0,1,2,9,109,BW,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,11,215,Daniil Medvedev,Christopher Eubanks,2:17:31,4.754,4.918,1,2,5,5,109,106,0,1,1,40,0,1,1,1,126,C,CTL,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,12,216,Daniil Medvedev,Christopher Eubanks,2:19:14,8.287,6.453,1,2,6,5,109,107,0,0,2,0,0,2,1,1,124,C,NCTL,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1502,4,12,217,Daniil Medvedev,Christopher Eubanks,2:19:32,10.746,8.579,1,2,6,5,110,107,0,0,1,0,15,2,1,2,123,BW,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
